日期	收盘
1998年6月1日	1,415.58
1998年5月29日	1,411.21
1998年5月28日	1,397.89
1998年5月27日	1,399.54
1998年5月26日	1,390.42
1998年5月25日	1,389.37
1998年5月22日	1,375.82
1998年5月21日	1,366.66
1998年5月20日	1,357.43
1998年5月19日	1,362.29
1998年5月18日	1,368.18
1998年5月15日	1,368.09
1998年5月14日	1,367.13
1998年5月13日	1,369.26
1998年5月12日	1,349.65
1998年5月11日	1,354.61
1998年5月8日	1,357.60
1998年5月7日	1,327.87
1998年5月6日	1,348.41
1998年5月5日	1,352.52
1998年5月4日	1,352.93
1998年4月30日	1,343.45
1998年4月29日	1,332.50
1998年4月28日	1,332.99
1998年4月27日	1,310.38
1998年4月24日	1,315.17
1998年4月23日	1,324.56
1998年4月22日	1,332.18
1998年4月21日	1,305.22
1998年4月20日	1,296.01
1998年4月17日	1,298.11
1998年4月16日	1,316.25
1998年4月15日	1,324.71
1998年4月14日	1,313.72
1998年4月13日	1,318.75
1998年4月10日	1,311.51
1998年4月9日	1,297.22
1998年4月8日	1,322.79
1998年4月7日	1,303.14
1998年4月6日	1,306.38
1998年4月3日	1,286.08
1998年4月2日	1,269.02
1998年4月1日	1,254.96
1998年3月31日	1,243.02
1998年3月30日	1,249.43
1998年3月27日	1,223.57
1998年3月26日	1,188.87
1998年3月25日	1,191.55
1998年3月24日	1,194.02
1998年3月23日	1,179.87
1998年3月20日	1,187.50
1998年3月19日	1,188.71
1998年3月18日	1,193.91
1998年3月17日	1,202.84
1998年3月16日	1,188.48
1998年3月13日	1,184.96
1998年3月12日	1,178.97
1998年3月11日	1,190.04
1998年3月10日	1,199.83
1998年3月9日	1,200.83
1998年3月6日	1,206.45
1998年3月5日	1,207.54
1998年3月4日	1,213.25
1998年3月3日	1,201.79
1998年3月2日	1,188.31
1998年2月27日	1,206.53
1998年2月26日	1,206.67
1998年2月25日	1,194.67
1998年2月24日	1,208.22
1998年2月23日	1,208.60
1998年2月20日	1,226.02
1998年2月19日	1,232.58
1998年2月18日	1,229.83
1998年2月17日	1,238.50
1998年2月16日	1,236.24
1998年2月13日	1,245.91
1998年2月12日	1,246.30
1998年2月11日	1,250.24
1998年2月10日	1,236.51
1998年2月9日	1,248.04
1998年1月23日	1,222.91
1998年1月22日	1,204.43
1998年1月21日	1,200.20
1998年1月20日	1,203.71
1998年1月19日	1,213.13
1998年1月16日	1,213.96
1998年1月15日	1,215.43
1998年1月14日	1,202.21
1998年1月13日	1,167.65
1998年1月12日	1,226.97
1998年1月9日	1,239.90
1998年1月8日	1,237.16
1998年1月7日	1,244.07
1998年1月6日	1,233.62
1998年1月5日	1,220.47
1997年12月31日	1,194.10
1997年12月30日	1,181.14
1997年12月29日	1,186.61
1997年12月26日	1,191.92
1997年12月25日	1,181.28
1997年12月24日	1,169.66
1997年12月23日	1,171.25
1997年12月22日	1,169.01
1997年12月19日	1,160.77
1997年12月18日	1,154.17
1997年12月17日	1,146.52
1997年12月16日	1,174.80
1997年12月15日	1,168.03
1997年12月12日	1,153.84
1997年12月11日	1,159.17
1997年12月10日	1,157.84
1997年12月9日	1,148.17
1997年12月8日	1,139.32
1997年12月5日	1,136.20
1997年12月4日	1,135.87
1997年12月3日	1,122.55
1997年12月2日	1,130.17
1997年12月1日	1,133.09
1997年11月28日	1,139.63
1997年11月27日	1,122.52
1997年11月26日	1,143.82
1997年11月25日	1,125.53
1997年11月24日	1,124.94
1997年11月21日	1,158.56
1997年11月20日	1,172.43
1997年11月19日	1,181.63
1997年11月18日	1,183.35
1997年11月17日	1,191.33
1997年11月14日	1,197.83
1997年11月13日	1,185.02
1997年11月12日	1,174.19
1997年11月11日	1,186.63
1997年11月10日	1,185.78
1997年11月7日	1,195.14
1997年11月6日	1,181.12
1997年11月5日	1,194.04
1997年11月4日	1,184.70
1997年11月3日	1,180.85
1997年10月31日	1,180.39
1997年10月30日	1,174.85
1997年10月29日	1,184.09
1997年10月28日	1,177.92
1997年10月27日	1,235.83
1997年10月24日	1,178.31
1997年10月23日	1,173.36
1997年10月22日	1,177.52
1997年10月21日	1,191.87
1997年10月20日	1,187.37
1997年10月17日	1,176.49
1997年10月16日	1,150.31
1997年10月15日	1,125.78
1997年10月14日	1,117.93
1997年10月13日	1,119.82
1997年10月10日	1,130.79
1997年10月9日	1,122.47
1997年10月8日	1,134.87
1997年10月7日	1,102.57
1997年10月6日	1,098.90
1997年9月30日	1,097.38
1997年9月29日	1,084.07
1997年9月26日	1,109.63
1997年9月25日	1,117.01
1997年9月24日	1,110.01
1997年9月23日	1,041.96
1997年9月22日	1,103.97
1997年9月19日	1,184.52
1997年9月18日	1,172.37
1997年9月17日	1,167.56
1997年9月16日	1,187.22
1997年9月15日	1,179.29
1997年9月12日	1,208.70
1997年9月11日	1,242.71
1997年9月10日	1,256.04
1997年9月9日	1,231.03
1997年9月8日	1,255.23
1997年9月5日	1,251.55
1997年9月4日	1,251.30
1997年9月3日	1,240.82
1997年9月2日	1,226.30
1997年9月1日	1,229.87
1997年8月29日	1,221.06
1997年8月28日	1,213.89
1997年8月27日	1,198.51
1997年8月26日	1,194.04
1997年8月25日	1,184.10
1997年8月22日	1,171.83
1997年8月21日	1,164.55
1997年8月20日	1,144.64
1997年8月19日	1,132.90
1997年8月18日	1,134.63
1997年8月15日	1,143.06
1997年8月14日	1,168.11
1997年8月13日	1,120.13
1997年8月12日	1,146.81
1997年8月11日	1,184.08
1997年8月8日	1,206.05
1997年8月7日	1,199.24
1997年8月6日	1,171.94
1997年8月5日	1,196.27
1997年8月4日	1,200.33
1997年8月1日	1,192.83
1997年7月31日	1,189.76
1997年7月30日	1,179.42
1997年7月29日	1,153.23
1997年7月28日	1,141.78
1997年7月25日	1,170.86
1997年7月24日	1,174.22
1997年7月23日	1,198.86
1997年7月22日	1,208.25
1997年7月21日	1,193.53
1997年7月18日	1,209.86
1997年7月17日	1,197.23
1997年7月16日	1,190.83
1997年7月15日	1,200.11
1997年7月14日	1,185.72
1997年7月11日	1,154.79
1997年7月10日	1,120.15
1997年7月9日	1,120.84
1997年7月8日	1,109.67
1997年7月7日	1,096.82
1997年7月4日	1,159.34
1997年7月3日	1,150.62
1997年7月2日	1,199.06
1997年6月27日	1,250.27
1997年6月26日	1,284.46
1997年6月25日	1,297.59
1997年6月24日	1,303.93
1997年6月23日	1,283.49
1997年6月20日	1,291.20
1997年6月19日	1,230.74
1997年6月18日	1,232.68
1997年6月17日	1,245.93
1997年6月16日	1,261.47
1997年6月13日	1,243.98
1997年6月12日	1,212.77
1997年6月11日	1,220.39
1997年6月10日	1,241.74
1997年6月9日	1,274.92
1997年6月6日	1,275.30
1997年6月5日	1,360.23
1997年6月4日	1,361.19
1997年6月3日	1,338.76
1997年6月2日	1,336.28
1997年5月30日	1,285.18
1997年5月29日	1,263.35
1997年5月28日	1,270.35
1997年5月27日	1,281.74
1997年5月26日	1,251.55
1997年5月23日	1,254.27
1997年5月22日	1,235.22
1997年5月21日	1,354.88
1997年5月20日	1,381.12
1997年5月19日	1,344.61
1997年5月16日	1,315.92
1997年5月15日	1,417.67
1997年5月14日	1,379.22
1997年5月13日	1,464.28
1997年5月12日	1,500.40
1997年5月9日	1,467.23
1997年5月8日	1,405.18
1997年5月7日	1,495.46
1997年5月6日	1,482.99
1997年5月5日	1,448.93
1997年4月30日	1,393.75
1997年4月29日	1,376.77
1997年4月28日	1,352.00
1997年4月25日	1,364.97
1997年4月24日	1,380.28
1997年4月23日	1,378.84
1997年4月22日	1,365.50
1997年4月21日	1,362.08
1997年4月18日	1,338.03
1997年4月17日	1,323.37
1997年4月16日	1,327.78
1997年4月15日	1,324.96
1997年4月14日	1,316.92
1997年4月11日	1,278.53
1997年4月10日	1,281.89
1997年4月9日	1,286.85
1997年4月8日	1,247.26
1997年4月7日	1,276.41
1997年4月4日	1,260.89
1997年4月3日	1,246.03
1997年4月2日	1,233.85
1997年4月1日	1,241.03
1997年3月31日	1,234.62
1997年3月28日	1,202.67
1997年3月27日	1,214.26
1997年3月26日	1,215.31
1997年3月25日	1,197.84
1997年3月24日	1,191.73
1997年3月21日	1,167.17
1997年3月20日	1,120.72
1997年3月19日	1,161.27
1997年3月18日	1,162.63
1997年3月17日	1,158.48
1997年3月14日	1,125.80
1997年3月13日	1,117.28
1997年3月12日	1,126.16
1997年3月11日	1,109.73
1997年3月10日	1,099.68
1997年3月7日	1,077.72
1997年3月6日	1,079.13
1997年3月5日	1,052.15
1997年3月4日	1,068.16
1997年3月3日	1,063.05
1997年2月28日	1,040.27
1997年2月27日	1,025.30
1997年2月26日	1,031.51
1997年2月25日	1,017.96
1997年2月24日	1,009.56
1997年2月21日	1,017.13
1997年2月20日	965.08
1997年2月19日	962.69
1997年2月18日	894.85
1997年2月17日	982.4
1997年1月31日	964.74
1997年1月30日	960.17
1997年1月29日	962.1
1997年1月28日	956.31
1997年1月27日	959.06
1997年1月24日	953.92
1997年1月23日	945.8
1997年1月22日	942.44
1997年1月21日	929.11
1997年1月20日	933.28
1997年1月17日	919.85
1997年1月16日	915.01
1997年1月15日	916.72
1997年1月14日	907.85
1997年1月13日	929.52
1997年1月10日	918.4
1997年1月9日	906.98
1997年1月8日	896.41
1997年1月7日	898.17
1997年1月6日	876.5
1997年1月3日	899.61
1997年1月2日	919.43
1996年12月31日	917.02
1996年12月30日	934.21
1996年12月27日	922.35
1996年12月26日	924.24
1996年12月25日	895.18
1996年12月24日	865.58
1996年12月23日	902.01
1996年12月20日	885.24
1996年12月19日	902.42
1996年12月18日	972.73
1996年12月17日	905.58
1996年12月16日	1,000.02
1996年12月13日	1,110.04
1996年12月12日	1,177.14
1996年12月11日	1,244.90
1996年12月10日	1,230.25
1996年12月9日	1,247.66
1996年12月6日	1,212.89
1996年12月5日	1,212.08
1996年12月4日	1,169.92
1996年12月3日	1,122.99
1996年12月2日	1,134.52
1996年11月29日	1,032.95
1996年11月28日	992.64
1996年11月27日	980.38
1996年11月26日	967.59
1996年11月25日	976.55
1996年11月22日	951.83
1996年11月21日	940.77
1996年11月20日	1,014.92
1996年11月19日	1,015.96
1996年11月18日	1,004.69
1996年11月15日	950.83
1996年11月14日	953.19
1996年11月13日	940.52
1996年11月12日	943
1996年11月11日	933.97
1996年11月8日	919.67
1996年11月7日	928.14
1996年11月6日	915.05
1996年11月5日	928.03
1996年11月4日	945.12
1996年11月1日	930.79
1996年10月31日	976.71
1996年10月30日	958.94
1996年10月29日	1,017.52
1996年10月28日	1,022.86
1996年10月25日	1,012.67
1996年10月24日	1,007.91
1996年10月23日	1,010.83
1996年10月22日	976.47
1996年10月21日	964.39
1996年10月18日	939.93
1996年10月17日	952.32
1996年10月16日	933.88
1996年10月15日	937.29
1996年10月14日	940.79
1996年10月11日	909.89
1996年10月10日	904.1
1996年10月9日	874.01
1996年10月8日	877.61
1996年10月7日	864.66
1996年10月4日	863.46
1996年10月3日	865.49
1996年9月27日	875.52
1996年9月26日	854.66
1996年9月25日	835.18
1996年9月24日	849.92
1996年9月23日	851.99
1996年9月20日	805.54
1996年9月19日	769.1
1996年9月18日	760.76
1996年9月17日	776.48
1996年9月16日	778.29
1996年9月13日	779.07
1996年9月12日	757.09
1996年9月11日	769.25
1996年9月10日	764.45
1996年9月9日	793.59
1996年9月6日	801.23
1996年9月5日	814.38
1996年9月4日	812.01
1996年9月3日	800.22
1996年9月2日	804.78
1996年8月30日	809.94
1996年8月29日	788.73
1996年8月28日	796.84
1996年8月27日	787.47
1996年8月26日	773.07
1996年8月23日	803.69
1996年8月22日	818.2
1996年8月21日	833.61
1996年8月20日	822.44
1996年8月19日	835.62
1996年8月16日	853.87
1996年8月15日	865.83
1996年8月14日	871.64
1996年8月13日	874.8
1996年8月12日	886.05
1996年8月9日	871.6
1996年8月8日	876
1996年8月7日	867.27
1996年8月6日	862.22
1996年8月5日	853.19
1996年8月2日	838.88
1996年8月1日	835.11
1996年7月31日	822.48
1996年7月30日	836.93
1996年7月29日	855.42
1996年7月26日	845.12
1996年7月25日	868.16
1996年7月24日	887.6
1996年7月23日	871.47
1996年7月22日	884.94
1996年7月19日	856.93
1996年7月18日	818.04
1996年7月17日	808.99
1996年7月16日	823.08
1996年7月15日	789.16
1996年7月12日	796.41
1996年7月11日	792.07
1996年7月10日	820.05
1996年7月9日	817.61
1996年7月8日	807.34
1996年7月5日	785.38
1996年7月4日	785.43
1996年7月3日	786.13
1996年7月2日	759.71
1996年7月1日	761.12
1996年6月28日	804.25
1996年6月27日	806.46
1996年6月26日	801.46
1996年6月25日	780.65
1996年6月24日	793.34
1996年6月21日	796.11
1996年6月20日	793.59
1996年6月19日	796.91
1996年6月18日	793.56
1996年6月17日	752
1996年6月14日	777.27
1996年6月13日	768.68
1996年6月12日	755.77
1996年6月11日	752.26
1996年6月10日	764.39
1996年6月7日	727.34
1996年6月6日	702.64
1996年6月5日	696.97
1996年6月4日	651.51
1996年6月3日	641.09
1996年5月31日	643.65
1996年5月30日	636.36
1996年5月29日	650.55
1996年5月28日	646.91
1996年5月27日	637.96
1996年5月24日	639.8
1996年5月23日	642.67
1996年5月22日	668.62
1996年5月21日	661.85
1996年5月20日	703.08
1996年5月17日	711.93
1996年5月16日	683.08
1996年5月15日	682.05
1996年5月14日	665.42
1996年5月13日	666.11
1996年5月10日	661.47
1996年5月9日	656.9
1996年5月8日	661.26
1996年5月7日	661.16
1996年5月6日	671.28
1996年5月3日	650.04
1996年5月2日	654.43
1996年4月30日	681.16
1996年4月29日	738.62
1996年4月26日	707.61
1996年4月25日	652.67
1996年4月24日	664.65
1996年4月23日	623.76
1996年4月22日	613.97
1996年4月19日	618.12
1996年4月18日	600.28
1996年4月17日	593.38
1996年4月16日	590.85
1996年4月15日	584.67
1996年4月12日	586.96
1996年4月11日	583.38
1996年4月10日	579.82
1996年4月9日	578.07
1996年4月8日	581.38
1996年4月5日	582.53
1996年4月4日	563.19
1996年4月3日	560.98
1996年4月2日	557.21
1996年4月1日	566.19
1996年3月29日	556.39
1996年3月28日	554.03
1996年3月27日	562.35
1996年3月26日	563.52
1996年3月25日	570.24
1996年3月22日	570.18
1996年3月21日	569.75
1996年3月20日	569.66
1996年3月19日	566.55
1996年3月18日	567.87
1996年3月15日	562.39
1996年3月14日	562.3
1996年3月13日	563.2
1996年3月12日	563.88
1996年3月11日	568.12
1996年3月8日	573.13
1996年3月7日	569.33
1996年3月6日	559.7
1996年3月5日	587.06
1996年3月4日	602.02
1996年2月16日	552.93
1996年2月15日	536.98
1996年2月14日	529.25
1996年2月13日	529.58
1996年2月12日	525.77
1996年2月9日	525.41
1996年2月8日	521.86
1996年2月7日	524.29
1996年2月6日	520.69
1996年2月5日	522.85
1996年2月2日	536.04
1996年2月1日	536.68
1996年1月31日	537.35
1996年1月30日	532.57
1996年1月29日	529.14
1996年1月26日	525.57
1996年1月25日	521.37
1996年1月24日	522.63
1996年1月23日	519.6
1996年1月22日	516.46
1996年1月19日	523.5
1996年1月18日	517.63
1996年1月17日	537.31
1996年1月16日	547.76
1996年1月15日	551.04
1996年1月12日	547.11
1996年1月11日	545.64
1996年1月10日	547.62
1996年1月9日	558.62
1996年1月8日	539.16
1996年1月5日	536.37
1996年1月4日	558.76
1996年1月3日	542.42
1996年1月2日	537.87
1995年12月29日	555.29
1995年12月28日	556.82
1995年12月27日	570.4
1995年12月26日	572.22
1995年12月25日	580.03
1995年12月22日	594.24
1995年12月21日	597.43
1995年12月20日	601.04
1995年12月19日	592.05
1995年12月18日	592.14
1995年12月15日	603.89
1995年12月14日	614.75
1995年12月13日	613.8
1995年12月12日	629.45
1995年12月11日	619.25
1995年12月8日	636.78
1995年12月7日	631.84
1995年12月6日	628.43
1995年12月5日	637.22
1995年12月4日	634.92
1995年12月1日	633.81
1995年11月30日	641.13
1995年11月29日	641.59
1995年11月28日	652.57
1995年11月27日	645.03
1995年11月24日	659.37
1995年11月23日	658.37
1995年11月22日	663.32
1995年11月21日	678.42
1995年11月20日	674.74
1995年11月17日	676.19
1995年11月16日	682.44
1995年11月15日	692.2
1995年11月14日	688.87
1995年11月13日	688.7
1995年11月10日	708.75
1995年11月9日	711.2
1995年11月8日	711.61
1995年11月7日	729.69
1995年11月6日	736.15
1995年11月3日	727.78
1995年11月2日	721.7
1995年11月1日	723.39
1995年10月31日	717.31
1995年10月30日	722.78
1995年10月27日	722.37
1995年10月26日	731.46
1995年10月25日	760.41
1995年10月24日	723.57
1995年10月23日	723.09
1995年10月20日	726.29
1995年10月19日	702.79
1995年10月18日	716.83
1995年10月17日	702.4
1995年10月16日	701.34
1995年10月13日	702.98
1995年10月12日	704.4
1995年10月11日	710.89
1995年10月10日	708.63
1995年10月9日	706.29
1995年10月6日	719.96
1995年10月5日	724.88
1995年10月4日	717.79
1995年9月29日	722.43
1995年9月28日	711.19
1995年9月27日	708.46
1995年9月26日	728.86
1995年9月25日	723.34
1995年9月22日	730.01
1995年9月21日	731.17
1995年9月20日	726.14
1995年9月19日	736.74
1995年9月18日	757.4
1995年9月15日	755.93
1995年9月14日	758.13
1995年9月13日	763.18
1995年9月12日	763.69
1995年9月11日	775.44
1995年9月8日	751.08
1995年9月7日	753.84
1995年9月6日	753.75
1995年9月5日	739.53
1995年9月4日	737.89
1995年9月1日	728.84
1995年8月31日	723.87
1995年8月30日	715.73
1995年8月29日	722.08
1995年8月28日	725.62
1995年8月25日	727.58
1995年8月24日	733.85
1995年8月23日	729.89
1995年8月22日	739.85
1995年8月21日	739.06
1995年8月18日	757.43
1995年8月17日	769.45
1995年8月16日	767.66
1995年8月15日	751.48
1995年8月14日	776.13
1995年8月11日	744.99
1995年8月10日	735.14
1995年8月9日	717.4
1995年8月8日	712.53
1995年8月7日	718.08
1995年8月4日	709.8
1995年8月3日	703.44
1995年8月2日	699.99
1995年8月1日	715.4
1995年7月31日	695.55
1995年7月28日	695.42
1995年7月27日	697.72
1995年7月26日	691.11
1995年7月25日	703.58
1995年7月24日	709.92
1995年7月21日	693.56
1995年7月20日	690.3
1995年7月19日	690.98
1995年7月18日	715.47
1995年7月17日	695.45
1995年7月14日	652.8
1995年7月13日	656.31
1995年7月12日	648.91
1995年7月11日	649.19
1995年7月10日	666.24
1995年7月7日	666.78
1995年7月6日	637.76
1995年7月5日	636.02
1995年7月4日	620.62
1995年7月3日	613.18
1995年6月30日	630.58
1995年6月29日	643.92
1995年6月28日	647.64
1995年6月27日	649.93
1995年6月26日	653.4
1995年6月23日	650.14
1995年6月22日	644.47
1995年6月21日	651.81
1995年6月20日	640.65
1995年6月19日	638.96
1995年6月16日	646.54
1995年6月15日	646.85
1995年6月14日	689.22
1995年6月13日	698.94
1995年6月12日	698.72
1995年6月9日	702.62
1995年6月8日	695.93
1995年6月7日	716.45
1995年6月6日	689.13
1995年6月5日	691.64
1995年6月2日	716.82
1995年6月1日	708.67
1995年5月31日	700.51
1995年5月30日	711
1995年5月29日	710.59
1995年5月26日	727.62
1995年5月25日	696.84
1995年5月24日	741.93
1995年5月23日	750.3
1995年5月22日	897.42
1995年5月19日	855.81
1995年5月18日	763.51
1995年5月17日	582.88
1995年5月16日	578.85
1995年5月15日	582.04
1995年5月12日	584.84
1995年5月11日	568.06
1995年5月10日	565.14
1995年5月9日	578.5
1995年5月8日	571.51
1995年5月5日	574.17
1995年5月4日	571.2
1995年5月3日	580.38
1995年5月2日	579.05
1995年4月28日	579.93
1995年4月27日	573.3
1995年4月26日	601.83
1995年4月25日	619.84
1995年4月24日	619.73
1995年4月21日	635.99
1995年4月20日	645.2
1995年4月19日	631.5
1995年4月18日	625.52
1995年4月17日	631.26
1995年4月14日	640.04
1995年4月13日	632.76
1995年4月12日	644.74
1995年4月11日	641.08
1995年4月10日	667.39
1995年4月7日	673.72
1995年4月6日	659.06
1995年4月5日	649.7
1995年4月4日	660.16
1995年4月3日	656.65
1995年3月31日	646.91
1995年3月30日	630.93
1995年3月29日	637.14
1995年3月28日	626.54
1995年3月27日	629.36
1995年3月24日	611.77
1995年3月23日	611.13
1995年3月22日	613.7
1995年3月21日	591.95
1995年3月20日	585.45
1995年3月17日	593.52
1995年3月16日	579.88
1995年3月15日	572.6
1995年3月14日	588.24
1995年3月13日	586.23
1995年3月10日	586.29
1995年3月9日	605.59
1995年3月8日	620.81
1995年3月7日	632.96
1995年3月6日	616.3
1995年3月3日	577.22
1995年3月2日	560.85
1995年3月1日	556.96
1995年2月28日	549.26
1995年2月27日	561.27
1995年2月24日	558.43
1995年2月23日	589.13
1995年2月22日	594.63
1995年2月21日	541.14
1995年2月20日	534.96
1995年2月17日	533.76
1995年2月16日	538.37
1995年2月15日	542.84
1995年2月14日	548.11
1995年2月13日	548.84
1995年2月10日	541.37
1995年2月9日	553.36
1995年2月8日	533.75
1995年2月7日	532.49
1995年2月6日	533.72
1995年1月27日	562.59
1995年1月26日	553.11
1995年1月25日	555.77
1995年1月24日	547.57
1995年1月23日	553.46
1995年1月20日	571.24
1995年1月19日	571.72
1995年1月18日	593.64
1995年1月17日	587.94
1995年1月16日	588.85
1995年1月13日	597.84
1995年1月12日	602.12
1995年1月11日	613.13
1995年1月10日	610.3
1995年1月9日	626
1995年1月6日	640.76
1995年1月5日	646.89
1995年1月4日	653.81
1995年1月3日	639.88
1994年12月30日	647.87
1994年12月29日	645.06
1994年12月28日	649.59
1994年12月27日	660.88
1994年12月26日	675.88
1994年12月23日	677.84
1994年12月22日	673.48
1994年12月21日	672.47
1994年12月20日	667.94
1994年12月19日	653.37
1994年12月16日	680.23
1994年12月15日	666.68
1994年12月14日	625.21
1994年12月13日	636.66
1994年12月12日	620.47
1994年12月9日	640.67
1994年12月8日	643.86
1994年12月7日	652.85
1994年12月6日	653.98
1994年12月5日	663.13
1994年12月2日	677.91
1994年12月1日	682.3
1994年11月30日	683.59
1994年11月29日	687.55
1994年11月28日	681.49
1994年11月25日	685.33
1994年11月24日	678.02
1994年11月23日	679.61
1994年11月22日	692.39
1994年11月21日	699.1
1994年11月18日	698.81
1994年11月17日	697.17
1994年11月16日	706.63
1994年11月15日	705.43
1994年11月14日	733.4
1994年11月11日	731.16
1994年11月10日	711.68
1994年11月9日	723.91
1994年11月8日	709.69
1994年11月7日	674.68
1994年11月4日	666.78
1994年11月3日	717.36
1994年11月2日	667.87
1994年11月1日	673.79
1994年10月31日	654.98
1994年10月28日	677.4
1994年10月27日	703.67
1994年10月26日	686.31
1994年10月25日	744.49
1994年10月24日	785.85
1994年10月21日	712.71
1994年10月20日	718.99
1994年10月19日	652.89
1994年10月18日	624.52
1994年10月17日	616.34
1994年10月14日	663.75
1994年10月13日	635.38
1994年10月12日	711.01
1994年10月11日	705.07
1994年10月10日	698.93
1994年10月7日	738.03
1994年10月6日	660.5
1994年10月5日	706.42
1994年9月30日	791.15
1994年9月29日	839.37
1994年9月28日	912.38
1994年9月27日	870.15
1994年9月26日	880.69
1994年9月23日	867.65
1994年9月22日	918.44
1994年9月21日	969.02
1994年9月20日	914.39
1994年9月19日	927.62
1994年9月16日	978.99
1994年9月15日	972.54
1994年9月14日	974.86
1994年9月13日	1,033.47
1994年9月12日	1,019.97
1994年9月9日	962.53
1994年9月8日	972.84
1994年9月7日	931.57
1994年9月6日	1,004.92
1994年9月5日	940.62
1994年9月2日	830.18
1994年9月1日	790.19
1994年8月31日	785.33
1994年8月30日	756.2
1994年8月29日	710.68
1994年8月26日	707.41
1994年8月25日	722.23
1994年8月24日	705.71
1994年8月23日	714.61
1994年8月22日	681.8
1994年8月19日	713.85
1994年8月18日	748.56
1994年8月17日	725.04
1994年8月16日	693.02
1994年8月15日	665.88
1994年8月12日	689.66
1994年8月11日	689.31
1994年8月10日	739.56
1994年8月9日	621.5
1994年8月8日	711.8
1994年8月5日	683.04
1994年8月4日	562.77
1994年8月3日	522.98
1994年8月2日	432.61
1994年8月1日	445.64
1994年7月29日	333.92
1994年7月28日	339.81
1994年7月27日	371.19
1994年7月26日	388.75
1994年7月25日	375.38
1994年7月22日	363.73
1994年7月21日	380.9
1994年7月20日	393.87
1994年7月19日	400.48
1994年7月18日	398.96
1994年7月15日	413.93
1994年7月14日	431.8
1994年7月13日	437.62
1994年7月12日	429.21
1994年7月11日	428.15
1994年7月8日	437.76
1994年7月7日	425.98
1994年7月6日	431.71
1994年7月5日	443.61
1994年7月4日	438.58
1994年7月1日	458.37
1994年6月30日	469.29
1994年6月29日	468.2
1994年6月28日	469.95
1994年6月27日	472.1
1994年6月24日	492.33
1994年6月23日	500.39
1994年6月22日	505.18
1994年6月21日	498.1
1994年6月20日	502.43
1994年6月17日	527.85
1994年6月16日	506.36
1994年6月15日	496.11
1994年6月14日	490.75
1994年6月13日	492.03
1994年6月10日	514.54
1994年6月9日	523
1994年6月8日	533.55
1994年6月7日	529.76
1994年6月6日	542.96
1994年6月3日	548.75
1994年6月2日	546.58
1994年6月1日	545.05
1994年5月31日	556.26
1994年5月30日	544.26
1994年5月27日	573.36
1994年5月26日	577.45
1994年5月25日	586.76
1994年5月24日	590.45
1994年5月23日	587.65
1994年5月20日	594.22
1994年5月19日	590.53
1994年5月18日	583.32
1994年5月17日	592.05
1994年5月16日	592.58
1994年5月13日	590.39
1994年5月12日	582.16
1994年5月11日	591.18
1994年5月10日	595.38
1994年5月9日	581.7
1994年5月6日	585.8
1994年5月5日	590.92
1994年5月4日	619.68
1994年5月3日	605.77
1994年4月29日	592.56
1994年4月28日	599.63
1994年4月27日	598.5
1994年4月26日	579.72
1994年4月25日	560.8
1994年4月22日	566.07
1994年4月21日	582.43
1994年4月20日	540.24
1994年4月19日	572.73
1994年4月18日	604.15
1994年4月15日	626.79
1994年4月14日	636.08
1994年4月13日	656.78
1994年4月12日	665.61
1994年4月11日	659.05
1994年4月8日	678.86
1994年4月7日	677.31
1994年4月6日	679.74
1994年4月5日	682.7
1994年4月4日	694.38
1994年4月1日	698.84
1994年3月31日	704.46
1994年3月30日	706.34
1994年3月29日	706.91
1994年3月28日	702.23
1994年3月25日	719.06
1994年3月24日	724.28
1994年3月23日	725.21
1994年3月21日	731.62
1994年3月18日	765.55
1994年3月17日	776.94
1994年3月15日	772.76
1994年3月14日	788.43
1994年3月11日	717.36
1994年3月10日	698.8
1994年3月9日	716.11
1994年3月8日	711.27
1994年3月7日	718.4
1994年3月4日	726.3
1994年3月3日	734.45
1994年3月2日	742.06
1994年3月1日	757.3
1994年2月28日	770.98
1994年2月25日	787.45
1994年2月24日	758.84
1994年2月23日	759.73
1994年2月22日	768.21
1994年2月21日	754.41
1994年2月18日	769.18
1994年2月17日	768.59
1994年2月16日	776.1
1994年2月15日	772.76
1994年2月14日	779.91
1994年2月4日	797.88
1994年2月3日	780.17
1994年2月2日	772.2
1994年2月1日	755.15
1994年1月31日	770.25
1994年1月28日	799.26
1994年1月27日	818.6
1994年1月26日	812.41
1994年1月25日	815.89
1994年1月24日	839.2
1994年1月21日	812.88
1994年1月20日	802.61
1994年1月19日	807.5
1994年1月18日	835.06
1994年1月17日	859.28
1994年1月14日	849.23
1994年1月13日	897.46
1994年1月12日	888.04
1994年1月11日	891.79
1994年1月10日	900.3
1994年1月7日	879.64
1994年1月6日	869.33
1994年1月5日	846.98
1994年1月4日	832.69
1994年1月3日	833.9
1993年12月31日	833.8
1993年12月30日	826.23
1993年12月29日	821.16
1993年12月28日	839.57
1993年12月27日	839.9
1993年12月24日	834.39
1993年12月23日	833.77
1993年12月22日	821.19
1993年12月21日	840.34
1993年12月20日	783.79
1993年12月17日	901.7
1993年12月16日	908.08
1993年12月15日	940.61
1993年12月14日	925.2
1993年12月13日	950.77
1993年12月10日	978.57
1993年12月9日	984.9
1993年12月8日	1,009.67
1993年12月7日	1,022.34
1993年12月6日	995.72
1993年12月3日	980.67
1993年12月2日	972.8
1993年12月1日	974.8
1993年11月30日	984.93
